प्राति	लिङ्ग्	धातु	गण	उपग्	लक्	पुरु	वच्	__वाक्यम्__
वधू	स्त्री	पठ्	भ्व्	पर	आशीर्	प्रथ्	द्वि	वध्वौ पठ्यास्ताम्
वधू	स्त्री	पठ्	भ्व्	पर	आशीर्	प्रथ्	बहु	वध्वः पठ्यासुः
वधू	स्त्री	पठ्	भ्व्	पर	लृङ्	प्रथ्	एक	वधूः अपठिष्यत्
वधू	स्त्री	पठ्	भ्व्	पर	लृङ्	प्रथ्	द्वि	वध्वौ अपठिष्यताम्
वधू	स्त्री	पठ्	भ्व्	पर	लृङ्	प्रथ्	बहु	वध्वः अपठिष्यन्
वधू	स्त्री	पठ्	भ्व्	पर	लिट्	प्रथ्	एक	वधूः पपाठ
वधू	स्त्री	पठ्	भ्व्	पर	लिट्	प्रथ्	द्वि	वध्वौ पेठतुः
वधू	स्त्री	पठ्	भ्व्	पर	लिट्	प्रथ्	बहु	वध्वः पेठुः
वधू	स्त्री	पठ्	भ्व्	पर	लुङ्	प्रथ्	एक	वधूः अपाठीत्
वधू	स्त्री	पठ्	भ्व्	पर	लुङ्	प्रथ्	द्वि	वध्वौ अपाठिष्टाम्
वधू	स्त्री	पठ्	भ्व्	पर	लुङ्	प्रथ्	बहु	वध्वः अपाठिषुः
वधू	स्त्री	या	अद्	पर	लट्	प्रथ्	एक	वधूः याति
वधू	स्त्री	या	अद्	पर	लट्	प्रथ्	द्वि	वध्वौ यातः
वधू	स्त्री	या	अद्	पर	लट्	प्रथ्	बहु	वध्वः यान्ति
वधू	स्त्री	या	अद्	पर	लोट्	प्रथ्	एक	वधूः यातु
वधू	स्त्री	या	अद्	पर	लोट्	प्रथ्	द्वि	वध्वौ याताम्
वधू	स्त्री	या	अद्	पर	लोट्	प्रथ्	बहु	वध्वः यान्तु
वधू	स्त्री	या	अद्	पर	लङ्	प्रथ्	एक	वधूः आयात्
वधू	स्त्री	या	अद्	पर	लङ्	प्रथ्	द्वि	वध्वौ आयातम्
वधू	स्त्री	या	अद्	पर	लङ्	प्रथ्	बहु	वध्वः अयुः-अयान्
वधू	स्त्री	या	अद्	पर	विधि	प्रथ्	एक	वधूः यायात्
वधू	स्त्री	या	अद्	पर	विधि	प्रथ्	द्वि	वध्वौ यायातम्
वधू	स्त्री	या	अद्	पर	विधि	प्रथ्	बहु	वध्वः यायुः
वधू	स्त्री	या	अद्	पर	लृट्	प्रथ्	एक	वधूः यास्यति
वधू	स्त्री	या	अद्	पर	लृट्	प्रथ्	द्वि	वध्वौ यास्यतः
वधू	स्त्री	या	अद्	पर	लृट्	प्रथ्	बहु	वध्वः यास्यन्ति
वधू	स्त्री	या	अद्	पर	लुट्	प्रथ्	एक	वधूः याता
वधू	स्त्री	या	अद्	पर	लुट्	प्रथ्	द्वि	वध्वौ यातारौ
वधू	स्त्री	या	अद्	पर	लुट्	प्रथ्	बहु	वध्वः यातारः
वधू	स्त्री	या	अद्	पर	आशीर्	प्रथ्	एक	वधूः यायात्
वधू	स्त्री	या	अद्	पर	आशीर्	प्रथ्	द्वि	वध्वौ यायास्तम्
वधू	स्त्री	या	अद्	पर	आशीर्	प्रथ्	बहु	वध्वः यायासुः
वधू	स्त्री	या	अद्	पर	लृङ्	प्रथ्	एक	वधूः अयास्यत्
वधू	स्त्री	या	अद्	पर	लृङ्	प्रथ्	द्वि	वध्वौ अयास्यताम्
वधू	स्त्री	या	अद्	पर	लृङ्	प्रथ्	बहु	वध्वः अयास्यन्
वधू	स्त्री	या	अद्	पर	लिट्	प्रथ्	एक	वधूः ययौ
वधू	स्त्री	या	अद्	पर	लिट्	प्रथ्	द्वि	वध्वौ ययतुः
वधू	स्त्री	या	अद्	पर	लिट्	प्रथ्	बहु	वध्वः ययुः
वधू	स्त्री	या	अद्	पर	लुङ्	प्रथ्	एक	वधूः अयासीत्
वधू	स्त्री	या	अद्	पर	लुङ्	प्रथ्	द्वि	वध्वौ अयासिष्टाम्
वधू	स्त्री	या	अद्	पर	लुङ्	प्रथ्	बहु	वध्वः अयासिषुः
वधू	स्त्री	हु	जुहोत्य्	पर	लट्	प्रथ्	एक	वधूः जहाति
वधू	स्त्री	हु	जुहोत्य्	पर	लट्	प्रथ्	द्वि	वध्वौ जहीतः
वधू	स्त्री	हु	जुहोत्य्	पर	लट्	प्रथ्	बहु	वध्वः जहति
वधू	स्त्री	हु	जुहोत्य्	पर	लोट्	प्रथ्	एक	वधूः जहातु
वधू	स्त्री	हु	जुहोत्य्	पर	लोट्	प्रथ्	द्वि	वध्वौ जहीताम्
वधू	स्त्री	हु	जुहोत्य्	पर	लोट्	प्रथ्	बहु	वध्वः जहतु
वधू	स्त्री	हु	जुहोत्य्	पर	लङ्	प्रथ्	एक	वधूः अजहात्
वधू	स्त्री	हु	जुहोत्य्	पर	लङ्	प्रथ्	द्वि	वध्वौ अजहीताम्
वधू	स्त्री	हु	जुहोत्य्	पर	लङ्	प्रथ्	बहु	वध्वः अजहीत
वधू	स्त्री	हु	जुहोत्य्	पर	विधि	प्रथ्	एक	वधूः जह्यात्
वधू	स्त्री	हु	जुहोत्य्	पर	विधि	प्रथ्	द्वि	वध्वौ जह्याताम्
वधू	स्त्री	हु	जुहोत्य्	पर	विधि	प्रथ्	बहु	वध्वः जह्युः
वधू	स्त्री	हु	जुहोत्य्	पर	लृट्	प्रथ्	एक	वधूः हास्यति
वधू	स्त्री	हु	जुहोत्य्	पर	लृट्	प्रथ्	द्वि	वध्वौ हास्यतः
वधू	स्त्री	हु	जुहोत्य्	पर	लृट्	प्रथ्	बहु	वध्वः हास्यन्ति
वधू	स्त्री	हु	जुहोत्य्	पर	लुट्	प्रथ्	एक	वधूः हाता
